yr,height,weight,bmi,gender
45-64,156.19,58.69,24.06,0
45-64,155.93,57.55,23.67,0
45-64,156.71,59.85,24.37,0
45-64,156.46,58.49,23.89,0
45-64,156.16,58.06,23.81,0
45-64,156.16,58.98,24.19,0
45-64,156.24,58.38,23.92,0
45-64,156.0,58.93,24.22,0
45-64,156.67,59.46,24.23,0
45-64,156.3,59.0,24.15,0
45-64,155.96,57.96,23.83,0
45-64,156.69,58.93,24.0,0
45-64,156.38,58.38,23.87,0
45-64,156.71,59.93,24.4,0
45-64,156.61,59.66,24.33,0
45-64,156.46,59.65,24.37,0
45-64,157.47,59.15,23.85,0
45-64,156.53,59.16,24.15,0
45-64,156.7,58.63,23.88,0
45-64,156.26,58.47,23.94,0
45-64,156.9,58.6,23.8,0
45-64,156.26,59.76,24.47,0
45-64,156.46,58.95,24.08,0
45-64,157.27,59.44,24.03,0
45-64,156.41,59.51,24.32,0
45-64,156.64,59.12,24.1,0
45-64,156.71,59.32,24.15,0
45-64,156.42,59.66,24.38,0
45-64,156.51,58.9,24.05,0
45-64,156.57,59.07,24.1,0
45-64,156.89,59.66,24.24,0
45-64,156.38,58.96,24.11,0
45-64,156.19,58.63,24.03,0
45-64,156.92,58.53,23.77,0
45-64,156.44,59.6,24.35,0
45-64,156.32,58.61,23.98,0
45-64,156.35,58.7,24.01,0
45-64,156.58,59.65,24.33,0
45-64,156.47,58.73,23.99,0
45-64,156.13,58.39,23.96,0
45-64,156.64,59.36,24.19,0
45-64,156.59,59.39,24.22,0
45-64,156.27,58.95,24.14,0
45-64,156.72,59.16,24.08,0
45-64,155.85,58.2,23.96,0
45-64,156.18,58.09,23.81,0
45-64,156.22,58.8,24.09,0
45-64,156.88,59.37,24.12,0
45-64,156.35,58.72,24.02,0
45-64,156.2,58.51,23.98,0
45-64,156.47,58.73,23.99,0
45-64,156.74,58.24,23.71,0
45-64,156.39,58.36,23.86,0
45-64,156.26,57.65,23.61,0
45-64,156.61,59.56,24.28,0
45-64,156.65,58.89,24.0,0
45-64,156.47,58.82,24.02,0
45-64,156.89,59.89,24.33,0
45-64,156.67,59.12,24.09,0
45-64,156.97,58.84,23.88,0
45-64,156.47,59.28,24.21,0
45-64,156.11,58.45,23.99,0
65+,151.69,57.28,24.89,0
65+,152.13,58.31,25.19,0
65+,151.83,58.06,25.19,0
65+,152.05,58.33,25.23,0
65+,151.89,57.62,24.98,0
65+,151.61,57.45,24.99,0
65+,152.35,58.38,25.15,0
65+,151.59,57.75,25.13,0
65+,151.73,57.26,24.87,0
65+,151.63,57.54,25.02,0
65+,151.73,58.02,25.2,0
65+,151.88,58.25,25.25,0
65+,151.45,57.84,25.22,0
65+,152.62,58.22,24.99,0
65+,151.62,58.2,25.31,0
65+,151.63,56.93,24.76,0
65+,151.84,58.28,25.28,0
65+,151.4,57.93,25.27,0
65+,151.8,57.74,25.06,0
65+,151.83,57.75,25.05,0
65+,152.09,58.63,25.35,0
65+,151.73,57.71,25.07,0
65+,151.96,58.13,25.17,0
65+,152.09,58.13,25.13,0
65+,151.99,57.64,24.95,0
65+,151.93,58.17,25.2,0
65+,152.21,57.98,25.02,0
65+,151.63,57.8,25.14,0
65+,151.58,57.09,24.85,0
65+,151.61,58.02,25.24,0
65+,151.75,58.22,25.28,0
65+,151.56,57.16,24.89,0
65+,152.35,58.43,25.17,0
65+,151.62,57.23,24.89,0
65+,152.13,58.52,25.29,0
65+,151.57,58.15,25.31,0
65+,152.07,57.71,24.95,0
65+,151.94,57.36,24.84,0
65+,152.04,57.86,25.03,0
65+,152.0,57.52,24.9,0
65+,151.93,57.89,25.08,0
65+,151.82,58.13,25.22,0
65+,151.92,57.47,24.9,0
65+,151.67,57.8,25.13,0
65+,151.28,57.26,25.02,0
65+,151.79,58.24,25.28,0
65+,151.7,58.04,25.22,0
65+,151.99,57.73,24.99,0
65+,151.76,57.92,25.15,0
65+,151.95,57.4,24.86,0
65+,151.92,58.91,25.53,0
65+,152.16,58.29,25.18,0
65+,152.13,57.99,25.06,0
65+,151.9,57.56,24.94,0
65+,151.72,57.28,24.89,0
65+,151.87,57.72,25.03,0
65+,151.16,56.58,24.76,0
65+,151.93,57.87,25.07,0
65+,151.59,57.66,25.09,0
65+,151.94,57.93,25.09,0
65+,151.84,58.17,25.23,0
65+,151.68,57.91,25.17,0
65+,151.56,57.54,25.05,0
65+,151.4,57.24,24.97,0
65+,151.93,58.34,25.28,0
65+,151.49,57.65,25.12,0
65+,151.46,57.94,25.26,0
65+,151.24,57.52,25.15,0
65+,152.32,58.38,25.16,0
65+,151.71,57.74,25.09,0
65+,151.72,58.05,25.22,0
65+,151.72,58.05,25.22,0
65+,152.15,57.94,25.03,0
65+,151.56,57.73,25.13,0
65+,151.15,57.98,25.38,0
65+,151.16,56.87,24.89,0
65+,152.09,57.14,24.7,0
65+,152.09,57.87,25.02,0
65+,151.26,56.99,24.91,0
65+,151.46,57.72,25.16,0
65+,151.77,57.26,24.86,0
65+,152.15,58.03,25.07,0
65+,151.61,58.08,25.27,0
65+,151.19,57.32,25.08,0
65+,151.74,58.0,25.19,0
65+,151.53,57.72,25.14,0
65+,151.92,57.61,24.96,0
65+,151.73,58.15,25.26,0
65+,151.79,57.71,25.05,0
65+,152.14,58.2,25.14,0
65+,152.59,58.5,25.12,0
65+,151.99,58.03,25.12,0
65+,152.11,58.26,25.18,0
65+,151.76,57.96,25.16,0
65+,151.01,57.36,25.16,0
65+,151.45,58.02,25.3,0
65+,151.97,57.94,25.09,0
65+,151.83,57.49,24.94,0
65+,152.38,58.66,25.26,0
65+,152.18,57.88,24.99,0
65+,151.62,57.7,25.1,0
65+,151.78,57.59,25.0,0
65+,151.88,58.01,25.15,0
65+,151.86,57.64,24.99,0
65+,151.65,57.26,24.89,0
65+,152.38,57.64,24.82,0
65+,152.32,58.3,25.13,0
65+,151.83,57.85,25.1,0
65+,151.89,58.28,25.26,0
65+,151.67,57.75,25.11,0
65+,151.94,57.9,25.08,0
65+,151.85,57.47,24.93,0
65+,151.87,57.53,24.94,0
65+,151.45,57.44,25.04,0
65+,151.57,57.6,25.07,0
65+,151.53,57.43,25.01,0
65+,151.4,57.51,25.09,0
65+,151.79,57.49,24.95,0
65+,151.4,57.18,24.95,0
65+,151.79,57.74,25.06,0
65+,151.53,57.57,25.07,0
65+,151.58,57.98,25.23,0
65+,151.53,57.55,25.06,0
65+,151.99,57.66,24.96,0
65+,151.58,57.8,25.16,0
65+,151.73,58.22,25.29,0
65+,152.38,57.91,24.94,0
65+,151.67,57.69,25.07,0
65+,151.79,57.47,24.94,0
65+,151.96,58.67,25.4,0
65+,151.94,57.8,25.04,0
65+,151.7,58.11,25.25,0
65+,152.17,58.0,25.05,0
65+,151.9,57.26,24.82,0
65+,152.21,58.34,25.18,0
65+,151.52,57.27,24.95,0
65+,151.83,57.29,24.85,0
65+,152.1,58.13,25.13,0
65+,151.92,58.72,25.44,0
65+,151.51,57.23,24.93,0
65+,152.37,58.08,25.02,0
65+,151.69,57.72,25.08,0
65+,151.6,57.99,25.23,0
65+,151.75,57.81,25.1,0
65+,152.18,58.04,25.06,0
65+,151.73,57.82,25.12,0
65+,151.68,57.55,25.01,0
65+,151.61,57.42,24.98,0
65+,151.91,57.98,25.13,0
65+,151.82,57.81,25.08,0
65+,151.85,57.32,24.86,0
65+,151.94,58.38,25.29,0
65+,151.69,57.64,25.05,0
65+,151.31,57.56,25.14,0
65+,151.63,58.32,25.37,0
65+,151.69,58.34,25.35,0
65+,151.36,57.22,24.98,0
65+,150.99,57.06,25.03,0
65+,151.71,57.87,25.15,0
65+,151.96,58.1,25.16,0
65+,151.7,57.19,24.85,0
65+,152.04,57.96,25.07,0
65+,151.81,58.0,25.17,0
65+,151.24,57.38,25.09,0
65+,151.54,58.07,25.29,0
65+,151.62,57.94,25.2,0
65+,152.15,58.39,25.23,0
65+,151.92,58.27,25.25,0
65+,151.75,58.05,25.21,0
65+,152.36,58.71,25.29,0
65+,152.1,58.11,25.12,0
65+,151.23,57.41,25.1,0
65+,151.83,57.99,25.16,0
65+,151.79,57.15,24.8,0
65+,152.17,58.0,25.05,0
65+,151.83,57.68,25.02,0
65+,151.43,57.21,24.95,0
65+,151.7,57.85,25.14,0
65+,152.27,57.91,24.98,0
65+,151.83,57.5,24.94,0
65+,151.76,57.32,24.89,0
65+,151.77,58.18,25.26,0
65+,151.8,58.52,25.4,0
65+,151.98,57.75,25.0,0
65+,151.82,57.96,25.15,0
65+,151.4,57.81,25.22,0
65+,152.1,58.93,25.47,0
65+,151.74,58.56,25.43,0
65+,151.9,58.32,25.28,0
65+,151.5,57.24,24.94,0
65+,152.28,58.54,25.24,0
65+,152.03,57.97,25.08,0
65+,151.78,57.95,25.16,0
65+,151.7,58.22,25.3,0
65+,152.12,57.7,24.93,0
65+,151.43,58.06,25.32,0
65+,152.09,58.18,25.15,0
65+,152.2,57.8,24.95,0
65+,151.64,57.73,25.11,0
65+,151.92,58.15,25.2,0
65+,151.91,58.15,25.2,0
65+,151.97,57.75,25.0,0
65+,151.9,57.7,25.01,0
65+,151.51,58.19,25.35,0
65+,151.8,58.32,25.31,0
65+,151.84,58.05,25.18,0
65+,151.69,58.02,25.22,0
65+,151.81,57.7,25.04,0
65+,152.24,58.05,25.05,0
65+,151.86,57.87,25.09,0
65+,151.98,58.23,25.21,0
65+,151.74,57.37,24.92,0
65+,151.72,58.18,25.28,0
65+,152.01,58.11,25.15,0
65+,151.53,57.6,25.09,0
65+,151.55,57.5,25.03,0
65+,151.73,57.99,25.19,0
65+,151.8,57.96,25.15,0
65+,151.66,57.51,25.0,0
65+,152.12,58.17,25.14,0
65+,152.17,58.0,25.05,0
65+,151.67,57.93,25.18,0
65+,151.68,57.22,24.87,0
65+,152.08,58.32,25.21,0
65+,151.73,57.84,25.12,0
65+,151.97,57.28,24.8,0
65+,151.98,58.86,25.49,0
65+,152.04,57.93,25.06,0
65+,151.72,58.24,25.3,0
65+,151.58,58.06,25.27,0
65+,151.9,58.21,25.23,0
65+,151.8,58.44,25.36,0
65+,151.92,58.38,25.29,0
65+,152.0,58.35,25.26,0
65+,151.94,57.79,25.03,0
65+,151.98,58.61,25.38,0
65+,151.75,57.25,24.86,0
65+,151.5,57.57,25.08,0
65+,151.92,58.27,25.25,0
65+,151.54,57.31,24.96,0
65+,151.42,57.96,25.28,0
65+,151.85,57.68,25.01,0
65+,151.87,58.13,25.2,0
65+,151.63,57.44,24.99,0
65+,152.08,57.91,25.04,0
65+,151.54,57.44,25.01,0
65+,151.85,58.28,25.28,0
65+,151.51,56.94,24.81,0
65+,151.34,57.76,25.22,0
65+,151.93,57.71,25.0,0
65+,151.8,57.77,25.07,0
65+,152.28,58.16,25.08,0
65+,151.64,58.22,25.32,0
65+,152.21,58.41,25.21,0
65+,151.63,57.34,24.94,0
65+,152.0,58.4,25.28,0
65+,152.17,57.98,25.04,0
65+,151.51,57.94,25.24,0
65+,152.15,57.62,24.89,0
65+,151.99,57.65,24.95,0
65+,152.01,57.81,25.02,0
65+,151.65,57.21,24.88,0
65+,151.84,57.9,25.11,0
65+,152.18,58.37,25.2,0
65+,151.26,57.05,24.93,0
65+,152.46,57.88,24.9,0
65+,151.7,57.74,25.09,0
65+,151.81,57.1,24.78,0
65+,151.6,57.17,24.87,0
65+,152.01,57.78,25.01,0
65+,151.21,56.85,24.86,0
65+,151.91,57.91,25.09,0
65+,151.82,58.34,25.31,0
65+,152.13,57.77,24.96,0
65+,151.43,57.69,25.16,0
65+,151.61,57.94,25.21,0
65+,151.58,57.88,25.19,0
65+,151.73,58.0,25.19,0
65+,151.57,57.79,25.16,0
65+,151.71,57.83,25.12,0
65+,151.56,57.4,24.99,0
65+,152.0,58.19,25.19,0
65+,151.81,57.62,25.0,0
65+,151.83,57.6,24.99,0
65+,151.92,58.05,25.15,0
65+,151.96,58.98,25.54,0
65+,152.11,57.57,24.88,0
65+,151.98,58.49,25.32,0
65+,151.35,57.48,25.09,0
65+,151.49,57.64,25.12,0
65+,151.73,57.56,25.0,0
65+,152.11,57.9,25.03,0
65+,151.61,57.46,25.0,0
65+,151.88,58.22,25.24,0
65+,151.6,58.41,25.42,0
65+,152.08,58.43,25.27,0
65+,151.78,57.33,24.88,0
65+,151.9,58.31,25.27,0
65+,151.98,57.82,25.03,0
65+,151.49,57.44,25.03,0
65+,151.52,57.64,25.11,0
65+,151.61,57.44,24.99,0
65+,152.18,58.69,25.34,0
65+,152.02,57.39,24.83,0
65+,151.69,57.62,25.04,0
65+,151.81,57.87,25.11,0
65+,151.77,58.09,25.22,0
65+,151.68,57.57,25.02,0
65+,152.14,58.52,25.28,0
65+,151.77,56.78,24.65,0
65+,151.98,57.63,24.95,0
65+,151.57,57.68,25.11,0
65+,151.58,57.56,25.05,0
65+,152.43,58.21,25.05,0
65+,151.67,57.67,25.07,0
65+,152.08,58.32,25.21,0
65+,151.16,57.44,25.14,0
65+,151.87,57.38,24.88,0
65+,151.65,57.38,24.95,0
65+,152.0,58.05,25.13,0
65+,151.6,58.03,25.25,0
65+,151.67,57.68,25.08,0
65+,152.04,58.21,25.18,0
65+,152.08,58.11,25.13,0
65+,152.08,57.97,25.06,0
65+,152.14,58.01,25.06,0
65+,151.88,57.95,25.12,0
65+,151.54,57.62,25.09,0
65+,151.53,57.58,25.07,0
65+,151.62,57.39,24.96,0
65+,151.66,58.02,25.22,0
65+,151.3,57.98,25.33,0
65+,152.22,58.14,25.1,0
65+,152.03,57.91,25.05,0
65+,151.88,58.6,25.4,0
65+,152.03,58.75,25.42,0
65+,152.19,58.71,25.35,0
65+,151.46,57.44,25.04,0
65+,152.05,57.87,25.03,0
65+,152.42,58.01,24.97,0
65+,152.03,58.25,25.2,0
65+,152.37,58.99,25.41,0
65+,151.97,57.23,24.78,0
65+,152.12,58.37,25.23,0
65+,151.57,57.37,24.97,0
65+,151.47,57.21,24.94,0
65+,151.83,57.82,25.08,0
65+,151.91,58.23,25.24,0
65+,151.19,57.37,25.1,0
65+,151.81,59.1,25.65,0
65+,151.32,57.23,24.99,0
65+,151.72,58.65,25.48,0
65+,151.62,57.44,24.99,0
65+,151.89,58.08,25.18,0
65+,151.54,57.65,25.1,0
65+,151.48,57.84,25.21,0
65+,151.55,57.57,25.07,0
65+,151.8,57.65,25.02,0
65+,152.02,58.39,25.27,0
65+,151.49,58.36,25.43,0
65+,151.78,58.19,25.26,0
65+,151.9,57.7,25.01,0
65+,151.84,58.37,25.31,0
65+,152.09,57.73,24.96,0
65+,151.77,57.83,25.11,0
65+,151.7,57.83,25.13,0
65+,151.6,58.0,25.24,0
65+,152.24,58.28,25.15,0
65+,151.84,58.12,25.21,0
65+,152.28,58.31,25.15,0
65+,151.58,58.07,25.27,0
65+,151.76,57.58,25.0,0
65+,151.2,57.54,25.17,0
65+,151.74,58.03,25.21,0
65+,152.09,57.86,25.01,0
65+,152.1,58.44,25.26,0
65+,152.05,58.68,25.38,0
65+,151.96,57.86,25.06,0
65+,152.44,58.3,25.09,0
65+,151.37,57.44,25.07,0
65+,151.31,57.44,25.09,0
65+,151.46,57.94,25.26,0
65+,151.62,57.56,25.04,0
65+,152.04,57.66,24.95,0
65+,152.46,58.18,25.03,0
65+,151.9,58.0,25.14,0
65+,152.39,58.35,25.13,0
65+,152.16,58.22,25.14,0
65+,152.31,57.64,24.85,0
65+,152.04,58.09,25.13,0
65+,151.61,57.36,24.95,0
65+,151.8,57.73,25.05,0
65+,151.83,57.87,25.1,0
65+,152.33,58.3,25.13,0
65+,152.03,57.35,24.81,0
65+,151.95,58.04,25.14,0
65+,151.63,57.44,24.98,0
65+,151.66,57.64,25.06,0
65+,152.11,58.25,25.17,0
65+,152.07,58.35,25.23,0
65+,152.25,58.25,25.13,0
65+,151.78,57.71,25.05,0
65+,151.9,57.44,24.89,0
65+,151.53,57.71,25.13,0
65+,151.85,58.09,25.19,0
65+,151.97,57.86,25.05,0
65+,152.08,58.5,25.29,0
65+,152.27,58.6,25.27,0
65+,151.87,58.65,25.43,0
65+,151.45,57.39,25.02,0
65+,151.62,57.34,24.94,0
65+,151.78,58.43,25.36,0
65+,152.04,57.93,25.06,0
65+,152.06,57.28,24.77,0
65+,152.22,57.7,24.9,0
65+,152.02,58.01,25.1,0
65+,152.22,58.15,25.1,0
65+,151.84,57.35,24.88,0
65+,151.99,58.11,25.15,0
65+,151.83,59.13,25.65,0
65+,152.02,58.47,25.3,0
65+,151.74,57.67,25.05,0
65+,151.44,56.88,24.8,0
65+,152.27,58.15,25.08,0
65+,151.94,57.97,25.11,0
65+,151.87,57.7,25.02,0
65+,151.57,57.54,25.05,0
65+,151.49,57.23,24.94,0
65+,151.49,57.66,25.12,0
65+,151.69,56.83,24.7,0
65+,151.92,57.67,24.98,0
65+,151.0,57.09,25.04,0
65+,151.9,57.86,25.08,0
65+,151.98,58.05,25.13,0
65+,152.16,57.98,25.04,0
65+,151.85,57.57,24.97,0
65+,151.65,57.71,25.1,0
65+,151.85,58.3,25.28,0
65+,151.89,58.5,25.36,0
65+,151.93,57.73,25.01,0
65+,151.27,56.95,24.89,0
65+,151.9,57.22,24.8,0
65+,152.19,58.12,25.09,0
65+,151.68,58.19,25.29,0
65+,152.06,57.95,25.06,0
65+,152.18,58.23,25.14,0
65+,152.29,57.74,24.9,0
65+,151.72,57.66,25.05,0
65+,151.87,57.4,24.88,0
65+,152.12,58.27,25.18,0
65+,151.45,57.83,25.21,0
65+,151.77,57.63,25.02,0
65+,152.1,58.19,25.15,0
65+,151.68,57.2,24.86,0
65+,151.65,57.56,25.03,0
65+,152.24,58.39,25.19,0
65+,151.39,56.76,24.76,0
65+,151.5,57.75,25.16,0
65+,151.65,57.59,25.04,0
65+,152.01,57.69,24.97,0
65+,151.51,57.44,25.02,0
65+,151.85,57.94,25.13,0
65+,152.35,58.34,25.14,0
65+,152.47,58.59,25.21,0
65+,152.06,57.75,24.97,0
65+,152.05,58.39,25.26,0
65+,151.56,57.68,25.11,0
65+,151.8,57.74,25.06,0
65+,151.6,57.8,25.15,0
65+,152.13,58.22,25.15,0
65+,151.61,57.78,25.14,0
65+,152.18,58.02,25.06,0
65+,151.91,57.91,25.1,0
65+,152.05,57.64,24.93,0
65+,152.02,58.04,25.12,0
65+,151.83,58.19,25.24,0
65+,152.16,58.61,25.31,0
65+,152.08,58.12,25.13,0
65+,151.99,58.74,25.42,0
65+,151.52,58.06,25.29,0
65+,151.75,57.39,24.92,0
65+,151.45,57.25,24.96,0
65+,152.1,58.25,25.18,0
65+,151.66,57.79,25.12,0
65+,151.97,58.45,25.31,0
65+,151.88,57.88,25.09,0
65+,152.12,58.71,25.37,0
65+,151.89,58.55,25.38,0
65+,151.58,57.44,25.0,0
65+,152.24,57.59,24.85,0
65+,151.93,57.86,25.07,0
65+,152.14,58.28,25.18,0
65+,151.81,57.86,25.1,0
65+,151.82,57.49,24.94,0
65+,151.82,58.07,25.19,0
65+,151.72,57.31,24.9,0
65+,151.57,57.41,24.99,0
65+,151.39,57.14,24.93,0
65+,151.83,58.17,25.23,0
65+,152.05,57.82,25.01,0
65+,151.42,57.97,25.28,0
65+,152.19,58.73,25.36,0
65+,151.88,57.87,25.08,0
65+,151.47,57.6,25.11,0
65+,151.49,56.72,24.71,0
65+,152.12,58.33,25.21,0
65+,151.93,58.04,25.14,0
65+,151.98,57.95,25.09,0
65+,151.89,57.91,25.1,0
65+,151.7,57.52,25.0,0
65+,151.81,57.87,25.11,0
65+,151.95,58.02,25.13,0
65+,151.92,58.31,25.26,0
65+,151.53,57.58,25.08,0
65+,151.97,58.46,25.31,0
65+,151.84,57.98,25.15,0
65+,151.76,58.1,25.23,0
65+,151.47,57.14,24.9,0
65+,151.83,57.86,25.1,0
65+,152.16,58.11,25.1,0
65+,151.65,57.55,25.03,0
65+,151.21,57.61,25.2,0
65+,151.65,57.83,25.15,0
65+,151.74,57.9,25.14,0
65+,151.85,57.84,25.09,0
65+,151.53,58.21,25.35,0
65+,151.82,58.0,25.16,0
65+,151.91,57.69,25.0,0
65+,151.77,57.93,25.15,0
65+,151.67,57.65,25.06,0
65+,151.39,57.4,25.04,0
65+,151.83,58.2,25.25,0
65+,151.91,57.58,24.95,0
65+,151.89,57.75,25.03,0
65+,152.02,57.44,24.85,0
65+,151.84,57.22,24.82,0
65+,151.62,57.15,24.86,0
65+,151.9,58.14,25.2,0
65+,152.3,58.03,25.02,0
65+,151.44,57.9,25.25,0
65+,152.37,58.39,25.15,0
65+,151.82,57.32,24.87,0
65+,152.27,58.1,25.06,0
65+,152.22,58.0,25.03,0
65+,151.29,57.7,25.21,0
65+,151.66,57.47,24.98,0
65+,152.05,58.08,25.12,0
65+,151.46,57.53,25.08,0
65+,152.21,58.58,25.28,0
65+,151.94,57.95,25.1,0
65+,151.86,57.5,24.93,0
65+,151.84,57.98,25.15,0
65+,151.7,58.08,25.24,0
65+,151.77,57.92,25.15,0
65+,152.09,57.68,24.94,0
65+,151.94,57.97,25.11,0
65+,151.8,57.86,25.11,0
65+,152.12,57.13,24.69,0
65+,151.94,58.51,25.34,0
65+,152.15,57.94,25.03,0
65+,151.69,58.4,25.38,0
65+,151.95,57.6,24.95,0
65+,151.94,58.13,25.18,0
65+,152.14,57.52,24.85,0
65+,152.21,57.82,24.96,0
65+,151.98,58.23,25.21,0
65+,151.25,57.65,25.2,0
65+,152.17,58.28,25.17,0
65+,151.68,57.8,25.12,0
65+,152.44,58.26,25.07,0
65+,151.72,58.09,25.24,0
65+,151.82,57.19,24.81,0
65+,152.28,58.17,25.08,0
65+,151.64,58.19,25.31,0
65+,151.74,57.57,25.0,0
65+,151.88,58.18,25.22,0
65+,152.03,57.74,24.98,0
65+,151.93,57.36,24.85,0
65+,151.37,57.34,25.02,0
65+,151.17,57.03,24.96,0
65+,152.0,57.69,24.97,0
65+,151.35,57.39,25.05,0
65+,151.96,57.47,24.89,0
65+,152.55,58.77,25.25,0
65+,152.07,57.72,24.96,0
65+,151.76,57.82,25.11,0
65+,151.7,58.26,25.32,0
65+,152.01,57.76,25.0,0
65+,151.71,57.52,24.99,0
65+,151.82,57.68,25.02,0
65+,151.79,58.26,25.29,0
65+,152.13,58.36,25.22,0
65+,152.24,57.74,24.91,0
65+,151.95,58.03,25.13,0
65+,151.92,57.91,25.09,0
65+,151.68,57.63,25.05,0
65+,151.6,57.3,24.93,0
65+,151.81,58.11,25.21,0
65+,151.8,57.5,24.95,0
65+,151.35,57.1,24.93,0
65+,151.64,57.97,25.21,0
65+,151.6,58.02,25.25,0
65+,151.78,57.19,24.83,0
65+,152.29,57.71,24.88,0
65+,151.46,57.43,25.03,0
65+,151.94,57.83,25.05,0
65+,152.66,59.07,25.35,0
65+,151.83,58.52,25.39,0
65+,151.44,57.39,25.02,0
65+,151.79,57.17,24.81,0
65+,151.66,57.64,25.06,0
65+,151.94,57.41,24.87,0
65+,151.84,58.01,25.16,0
65+,151.73,58.43,25.38,0
65+,151.71,57.25,24.87,0
65+,151.7,58.32,25.34,0
65+,151.21,57.24,25.03,0
65+,151.78,58.25,25.29,0
65+,151.72,57.81,25.11,0
65+,152.16,58.58,25.3,0
65+,151.73,57.51,24.98,0
65+,151.92,57.93,25.1,0
65+,151.69,57.89,25.16,0
65+,152.16,58.8,25.4,0
65+,152.2,58.03,25.05,0
65+,152.21,58.57,25.28,0
65+,152.32,58.33,25.14,0
65+,151.59,57.4,24.98,0
65+,151.8,57.94,25.15,0
65+,151.73,57.4,24.93,0
65+,152.32,58.13,25.05,0
65+,152.21,58.41,25.21,0
65+,152.14,57.88,25.01,0
65+,152.01,58.38,25.26,0
65+,151.49,57.61,25.1,0
65+,151.35,57.08,24.92,0
65+,151.68,57.92,25.17,0
65+,151.41,57.8,25.21,0
65+,151.87,57.67,25.01,0
65+,152.19,58.0,25.04,0
65+,151.97,58.2,25.2,0
65+,151.82,57.87,25.11,0
65+,151.85,57.86,25.09,0
65+,151.92,58.42,25.31,0
65+,151.68,58.03,25.22,0
65+,152.01,58.01,25.1,0
65+,151.95,57.7,24.99,0
65+,151.88,57.52,24.93,0
65+,152.37,58.28,25.1,0
65+,152.08,58.91,25.47,0
65+,151.94,57.73,25.01,0
65+,152.54,58.39,25.09,0
65+,151.71,57.74,25.09,0
65+,151.75,57.0,24.75,0
65+,151.92,57.58,24.95,0
65+,151.86,57.93,25.12,0
65+,152.15,57.67,24.91,0
65+,151.92,57.21,24.79,0
65+,151.73,58.14,25.25,0
65+,151.51,57.77,25.17,0
65+,152.07,58.43,25.27,0
65+,151.86,58.11,25.2,0
65+,151.61,58.06,25.26,0
65+,151.97,58.31,25.25,0
65+,152.17,57.83,24.98,0
65+,151.68,57.71,25.08,0
65+,152.29,58.27,25.13,0
65+,152.04,58.41,25.27,0
65+,152.22,58.25,25.14,0
65+,151.7,57.51,24.99,0
65+,151.41,57.28,24.99,0
65+,151.68,57.59,25.03,0
65+,152.05,58.11,25.13,0
65+,152.16,57.07,24.65,0
65+,152.3,57.7,24.88,0
65+,151.77,58.44,25.37,0
65+,152.08,58.04,25.09,0
65+,151.77,57.76,25.07,0
65+,151.9,58.38,25.3,0
65+,151.87,58.01,25.15,0
65+,151.6,57.42,24.98,0
65+,151.79,57.95,25.15,0
65+,152.46,58.27,25.07,0
65+,151.53,57.49,25.04,0
65+,151.98,58.18,25.19,0
65+,151.95,58.07,25.15,0
65+,151.74,57.6,25.02,0
65+,152.27,57.73,24.9,0
65+,152.19,58.11,25.09,0
65+,152.09,58.73,25.39,0
65+,151.8,57.38,24.9,0
65+,152.17,58.07,25.08,0
65+,151.78,57.38,24.91,0
65+,152.49,58.57,25.19,0
65+,151.92,58.57,25.38,0
65+,152.2,58.42,25.22,0
65+,151.87,57.75,25.04,0
65+,151.51,57.49,25.04,0
65+,151.28,57.72,25.22,0
65+,151.58,57.91,25.2,0
65+,152.07,58.12,25.13,0
65+,151.93,58.1,25.17,0
65+,152.11,58.42,25.25,0
65+,151.66,58.37,25.38,0
65+,151.78,58.07,25.21,0
65+,151.98,58.85,25.48,0
65+,151.71,58.11,25.25,0
65+,152.21,58.48,25.24,0
65+,151.66,58.09,25.25,0
65+,152.33,58.73,25.31,0
65+,151.57,58.04,25.27,0
65+,152.38,58.56,25.22,0
65+,152.05,57.54,24.89,0
65+,151.45,57.48,25.06,0
65+,151.96,57.27,24.8,0
65+,151.28,57.23,25.01,0
65+,151.51,57.51,25.05,0
65+,152.07,57.75,24.97,0
65+,151.74,57.59,25.01,0
65+,151.49,57.92,25.24,0
65+,151.85,57.88,25.1,0
65+,152.0,58.21,25.2,0
65+,151.49,57.82,25.2,0
65+,151.5,57.2,24.92,0
65+,152.27,58.5,25.23,0
65+,152.19,57.96,25.02,0
65+,152.47,57.96,24.93,0
65+,152.1,58.08,25.11,0
65+,151.42,57.5,25.08,0
65+,151.55,58.37,25.41,0
65+,151.68,58.23,25.31,0
65+,152.0,58.38,25.27,0
65+,151.96,57.43,24.87,0
65+,151.55,57.88,25.2,0
65+,152.12,58.27,25.18,0
65+,151.71,57.77,25.1,0
65+,151.97,58.32,25.25,0
65+,151.72,58.38,25.36,0
65+,151.46,56.92,24.82,0
65+,151.97,58.32,25.25,0
65+,151.76,57.87,25.13,0
65+,151.89,58.13,25.2,0
65+,151.81,57.84,25.1,0
65+,151.96,57.55,24.92,0
65+,151.71,58.23,25.3,0
65+,151.58,57.19,24.89,0
65+,151.51,57.82,25.19,0
65+,151.88,57.48,24.92,0
65+,151.84,57.91,25.12,0
65+,151.95,57.98,25.11,0
65+,151.96,58.7,25.42,0
65+,151.97,57.82,25.04,0
65+,152.04,57.91,25.05,0
65+,151.97,58.29,25.24,0
65+,151.83,57.61,24.99,0
65+,151.54,57.16,24.89,0
65+,152.25,58.22,25.12,0
